7.718716	7.750558	7.750558	90.000000	90.000000	90.000000	463.672119
7.738629	7.738629	7.738629	90.000000	90.000000	90.000000	463.438548
7.738439	7.738439	7.738014	90.000000	90.000000	90.000000	463.378927
7.726037	7.742236	7.742236	90.000000	90.000000	90.000000	463.115790
7.726064	7.726064	7.756961	90.000000	90.000000	90.000000	463.029048
7.734653	7.734653	7.734653	90.000000	90.000000	90.000000	462.724429
